Price,Close,High,Low,Open,Volume
Ticker,AIIL.NS,AIIL.NS,AIIL.NS,AIIL.NS,AIIL.NS
2025-05-26,441.05999755859375,456.0,438.4200134277344,446.6000061035156,789650
2025-05-27,445.0,450.9800109863281,436.0,443.79998779296875,1348720
2025-05-28,464.3999938964844,466.0,445.3999938964844,448.79998779296875,1267445
2025-05-29,466.2200012207031,474.17999267578125,454.6000061035156,474.17999267578125,479720
2025-05-30,475.8399963378906,477.20001220703125,464.4200134277344,467.55999755859375,7415545
2025-06-02,477.5,482.1199951171875,470.7200012207031,479.6400146484375,1662460
2025-06-03,494.7200012207031,502.8999938964844,478.20001220703125,478.20001220703125,1966365
2025-06-04,505.0,506.0,490.20001220703125,498.9599914550781,796625
2025-06-05,494.5,506.20001220703125,493.0,504.0199890136719,354120
2025-06-06,499.0199890136719,506.0,487.2200012207031,499.20001220703125,493000
2025-06-09,499.9800109863281,504.239990234375,493.8800048828125,504.0,317805
2025-06-10,498.8800048828125,509.9800109863281,496.0,504.70001220703125,295965
2025-06-11,507.2799987792969,510.0,493.3999938964844,500.0,488920
2025-06-12,499.55999755859375,509.8399963378906,495.0,509.8399963378906,302760
2025-06-13,489.760009765625,497.9800109863281,484.239990234375,496.1000061035156,362700
2025-06-16,496.67999267578125,499.6000061035156,480.0,489.760009765625,315030
2025-06-17,487.3399963378906,503.0,486.0,499.760009765625,224725
2025-06-18,508.2200012207031,518.0,484.0,487.3399963378906,3418375
2025-06-19,509.9599914550781,518.3599853515625,500.20001220703125,506.79998779296875,967745
2025-06-20,517.5800170898438,519.4000244140625,505.0,507.4200134277344,868665
2025-06-23,519.9600219726562,522.2000122070312,507.0799865722656,511.0199890136719,803695
2025-06-24,532.97998046875,544.0,519.9600219726562,522.5599975585938,2120325
2025-06-25,543.9400024414062,548.5399780273438,534.8800048828125,537.4000244140625,1020675
2025-06-26,529.280029296875,548.0,518.7000122070312,545.0,757460
2025-06-27,524.0999755859375,536.7000122070312,521.7999877929688,531.5999755859375,376735
2025-06-30,526.1400146484375,533.5999755859375,515.0,530.9000244140625,862525
2025-07-01,498.4800109863281,523.7999877929688,497.0,523.4199829101562,1000095
2025-07-02,500.0,504.0,486.3999938964844,496.4200134277344,628135
2025-07-03,536.719970703125,539.5999755859375,499.0400085449219,499.2200012207031,2328320
2025-07-04,513.5800170898438,534.02001953125,507.0799865722656,534.0,703970
2025-07-07,534.260009765625,537.0,512.0999755859375,516.9400024414062,788510
2025-07-08,533.9199829101562,538.0,522.6199951171875,534.3400268554688,518290
2025-07-09,538.9000244140625,539.8200073242188,530.0,530.0,1176390
2025-07-10,534.8599853515625,539.4000244140625,531.1599731445312,539.3800048828125,1129045
2025-07-11,525.719970703125,538.2000122070312,511.20001220703125,537.4400024414062,1023465
2025-07-14,522.5399780273438,538.0,516.9600219726562,529.3800048828125,898970
2025-07-15,550.9600219726562,566.0,501.2200012207031,502.4200134277344,4436170
2025-07-16,538.4199829101562,557.8800048828125,530.0,549.97998046875,1475815
2025-07-17,558.7000122070312,561.0,540.1799926757812,542.4000244140625,1528880
2025-07-18,560.9600219726562,564.8800048828125,552.1199951171875,558.5800170898438,1032025
2025-07-21,577.0,578.0,547.5599975585938,561.0,1244065
2025-07-22,577.5999755859375,579.0,570.5,577.97998046875,885765
2025-07-23,577.7999877929688,579.2000122070312,573.0,578.0,916535
2025-07-24,561.6199951171875,578.2000122070312,550.0,576.0399780273438,2591725
2025-07-25,548.1599731445312,555.9600219726562,453.20001220703125,554.02001953125,17687125
2025-07-28,536.8200073242188,548.2999877929688,528.02001953125,545.0399780273438,1568355
2025-07-29,565.1199951171875,568.0,528.0,530.0,1538910
2025-07-30,567.719970703125,578.0,564.02001953125,568.02001953125,1095150
2025-07-31,555.239990234375,566.7999877929688,550.0,551.219970703125,638625
2025-08-01,551.260009765625,567.97998046875,550.0,553.6199951171875,377340
2025-08-04,558.6400146484375,566.0,545.219970703125,546.0,436695
2025-08-05,575.239990234375,579.5800170898438,555.219970703125,558.0,885345
2025-08-06,580.02001953125,580.7999877929688,562.2000122070312,575.2999877929688,733635
2025-08-07,573.6799926757812,579.2000122070312,564.0,579.0,736205
2025-08-08,568.719970703125,580.52001953125,565.2999877929688,571.719970703125,696840
2025-08-11,575.52001953125,578.5999755859375,560.0,568.02001953125,544615
2025-08-12,575.8800048828125,579.0,570.719970703125,578.0,603430
2025-08-13,597.52001953125,599.7999877929688,575.6199951171875,580.0,1098975
2025-08-14,579.5399780273438,596.8200073242188,499.1000061035156,596.8200073242188,6449665
2025-08-18,593.4600219726562,604.2000122070312,584.1400146484375,588.0,1484980
2025-08-19,581.9600219726562,602.0,578.0,593.97998046875,1068260
2025-08-20,572.1199951171875,593.5999755859375,565.7999877929688,579.97998046875,1202735
2025-08-21,580.739990234375,587.7999877929688,573.719970703125,574.7000122070312,982040
2025-08-22,596.6199951171875,603.0,577.239990234375,578.0,1134675
2025-08-25,608.4199829101562,611.0,594.0,596.2000122070312,890825
2025-08-26,625.1400146484375,638.0,602.7000122070312,604.6199951171875,3363535
2025-08-28,639.280029296875,642.0,615.0,625.7999877929688,1022560
2025-08-29,646.5800170898438,650.0,636.7000122070312,639.4400024414062,880875
2025-09-01,643.9600219726562,648.0999755859375,607.5800170898438,646.4000244140625,2716195
2025-09-02,635.9400024414062,649.5999755859375,629.0,642.8200073242188,938945
2025-09-03,633.4600219726562,649.0,624.0,624.0,869500
2025-09-04,619.3400268554688,644.9199829101562,600.0,634.0,1753475
2025-09-05,617.8400268554688,626.739990234375,606.5999755859375,620.760009765625,877275
2025-09-08,610.4600219726562,623.97998046875,608.0,622.0800170898438,318760
2025-09-09,622.260009765625,625.02001953125,611.7000122070312,612.0999755859375,526330
2025-09-10,622.6799926757812,631.6799926757812,616.260009765625,626.0,295665
2025-09-11,619.8599853515625,625.7999877929688,618.0,622.6799926757812,306815
2025-09-12,626.9600219726562,629.0,617.4199829101562,621.739990234375,341705
